ugc
1539,MCG+5-5-48,1.2,0.5,137,E,14.7
1540,MCG+5-5-0,1,0.6,175,DWRF SP,17
1541,MCG+6-5-78,1.9,1.4,65,Sa/SBa,13.1
1542,MCG+0-6-26,1.7,0.22,13,Sb,15.4
1543,MCG+3-6-27,1,0.6,155,E,15.7
1544,MCG+8-4-15,1.5,1.5,,SBc,16.5
1545,MCG+1-6-35,1.1,0.3,124,S0-a,15
1546,MCG+3-6-0,1.2,1.2,,Sc,14.8
1547,MCG+4-5-43,2.2,2,,IRR,15
1548,MCG+7-5-10,1.1,0.7,80,Sc,16
1549,MCG+4-5-44,1,0.22,36,S0-a,14.6
1550,MCG+6-5-79,3.3,0.7,150,Sc,13.5
1551,MCG+4-5-45,3,1.5,135,SB IV-V,14.1
1552,MCG+8-4-16,1.1,0.9,,SB0,14.7
1553,MCG+1-6-36,1.4,0.9,145,Sc,15.5
1554,MCG+3-6-28,3.5,1.6,8,Sc,13.5
1555,MCG+2-6-17,1.5,0.8,135,S0,14.3
1556,MCG+2-6-18,3,1.5,5,SB(b),14.2
1557,MCG+5-5-49,1.4,0.25,7,S0,14.7
1558,MCG+2-6-19,1,1,,DWARF,16
1559,MCG+2-6-20,1.9,1.7,140,Sc/SBc,15.2
1560,MCG+3-6-30,1.4,0.7,65,SBb,14.9
1561,MCG+4-5-48,1.5,1,100,IRR,14.7
1562,MCG+8-4-18,1.4,0.7,,E,15
1563,MCG+8-4-21,1.3,1.3,,E,15.5
1564,MCG+0-6-27,1,0.5,55,SB:b-c,14.3
1565,MCG+5-5-51,1.6,0.6,4,,15.4
1566,MCG+5-5-50,1.1,0.7,115,SB0,14.7
1567,MCG+7-5-0,1.3,0.2,119,Sc,16
1568,MCG+6-5-0,1.1,1.1,,,17
1569,MCG+6-5-81,1.2,0.12,146,Sb,16
1570,MCG+3-6-0,1.1,0.15,25,Sa-b,15.5
1571,MCG+5-6-1,2.2,1.6,145,E,13.8
1572,MCG+1-6-37,1.5,0.4,62,S,14.3
1573,MCG+0-6-28,1,0.2,148,Sc,16.5
1574,MCG+6-5-0,1.2,0.35,145,Sc,15.7
1575,MCG+4-6-0,1.2,0.1,6,DWARF,18
1576,MCG+5-6-0,1.2,0.1,153,Sc,17
1577,MCG+5-6-2,2.4,1.7,85,SBb,14
1578,MCG+8-4-0,1.2,0.12,152,Sc,17
1579,MCG+1-6-38,2.3,2.2,,SBc,14.4
1580,MCG+2-6-24,1.5,0.3,137,S,15.2
1581,MCG+6-5-84,1.8,0.8,160,S-IRR,15.2
1582,MCG+7-5-11,1.4,0.5,37,Sc,14.3
1583,MCG+2-6-26,1.7,1.3,25,E?,15.4
1584,MCG+2-6-25,1.5,0.6,82,Sc,16
1585,MCG+7-5-12,1.2,0.9,3,Sa/SBb,14.6
1586,MCG+8-4-0,1.2,1,,Sb/SBb,15.6
1587,MCG+1-6-39,1.1,0.4,24,S,14.6
1588,MCG+0-6-29,1.4,0.2,150,Sc,15.7
1589,MCG+2-6-27,1,0.6,95,Sa-b,15.6
1590,MCG+5-6-4,1.9,1.4,130,S0-E,14
1591,MCG+5-6-5,1.5,0.22,153,S,14.5
1592,MCG+1-6-40,1.2,0.8,55,S,14.8
1593,MCG+2-6-28,1.3,1.1,,Sc,15.6
1594,MCG+1-6-41,1.6,0.9,25,Sa-b,15.4
1595,MCG+4-6-3,1.4,0.8,75,Sc,15.5
1596,MCG+5-6-6,1.3,0.9,125,S0,14.8
1597,MCG+0-6-30,1.2,1,0,S0,14.6
1598,MCG+7-5-14,3.2,1.5,160,S,12.8
1599,MCG+6-5-0,1.1,0.12,26,Sc-IRR,16.5
1600,MCG+0-6-31,1.3,0.2,111,Sc,17
1601,MCG+7-5-15,1.3,0.2,169,SBb-c,15.5
1602,MCG+7-5-0,1.5,0.3,105,,16.5
1603,MCG+0-6-32,1.6,1.3,,,15.6
1604,MCG+6-5-85,1.5,0.9,48,S0?,15
1605,MCG+1-6-42,1.6,0.6,60,,15.4
1606,MCG+1-6-0,1.2,1.1,,Sc,16.5
1607,MCG+8-5-1,2.1,0.8,72,SBb,14.2
1608,MCG+5-6-0,1.1,1,,,16.5
1609,MCG+7-5-16,1.3,0.25,81,Sb,15.3
1610,MCG+1-6-43,1.6,0.25,132,Sb,15.3
1611,MCG+3-6-33,0.8,0.35,27,PECULR,13.9
1612,MCG+7-5-17,1.4,1.1,55,Sc,15.5
1613,MCG+0-6-34,1.1,1.1,,SBa,14.8
1614,MCG+2-6-33,1.5,0.4,91,S0-a,15.7
1615,MCG+7-5-0,1.1,0.9,,,17
1616,MCG+14-2-0,1.5,0.4,10,SB,16.5
1617,MCG+0-6-35,1.1,1.1,,E-S0,15.1
1618,MCG+0-6-37,1.2,0.9,,E-S0,15.3
1619,MCG+6-5-0,1.1,0.8,,DBL SYS,16
1620,MCG+0-6-38,1.1,1.1,,E-S0,15.1
1621,MCG+0-6-39,1.2,0.7,20,Sc,16.5
1622,MCG+3-6-35,1.2,0.4,165,Sc,15
1623,MCG+3-6-34,1.1,0.7,5,SB,15.7
1624,MCG+0-6-40,1.4,0.8,130,S0,15.2
1625,MCG+5-6-9,1.1,0.2,169,Sb-c,16.5
1626,MCG+7-5-18,1.7,1.7,,Sc/SBc,14.5
1627,MCG+0-6-41,1.1,0.35,70,S,14.9
1628,MCG+7-5-19,1,0.4,137,S,15.4
1629,MCG+2-6-36,1.5,0.9,72,Sb,13.7
1630,MCG+2-6-35,1.2,0.6,43,S,14.3
1631,MCG+2-6-34,3.3,2.2,25,E,12.6
1632,MCG+5-6-0,0.65,0.45,10,PECULR,14.1
1633,MCG+6-5-86,3.5,1.4,113,SB:b-c,12.7
1634,MCG+8-5-2,3.2,3,,Sc,15
1635,MCG+1-6-44,2.1,2,,Sb,14.8
1636,MCG+1-6-45,2.5,1.1,53,Sa,14.5
1637,MCG+7-5-20,1,0.8,105,Sc,15.6
1638,MCG+4-6-4,1,0.5,15,Sc,15.4
1639,MCG+6-5-87,1,0.25,120,S,15.7
1640,MCG+1-6-46,2.7,1.4,85,S,14
1641,MCG+5-6-10,1.5,1.5,,,14.7
1642,MCG+6-5-0,1.4,0.1,178,,17
1643,MCG+0-6-44,1.2,0.5,13,SBb,15.4
1644,MCG+5-6-0,1,1,,DWARF,18
1645,MCG+6-5-0,1,1,,S,17
1646,MCG+1-6-48,2.2,0.7,173,SBb-c,15
1647,MCG+1-6-0,1.3,0.4,30,SB:c,16
1648,MCG+4-6-6,1.2,0.8,75,,14.5
1649,MCG+1-6-47,1.8,1.7,,,16.5
1650,MCG+6-5-0,2.2,0.1,28,S,17
1651,MCG+6-5-88,2.3,2,,E?,14.9
1652,MCG+3-6-38,1.6,0.7,30,Sc,15
1653,MCG+1-6-0,1,0.4,138,PECULR,15.6
1654,MCG+6-5-91,1.1,0.7,48,Sc,15.1
1655,MCG+6-5-92,3.5,2.7,,PECULR,13
1656,MCG+7-5-0,1.4,0.1,63,,18
1657,MCG+8-5-0,1.5,0.5,160,,16
1658,MCG+2-6-38,1,0.4,92,S,15.4
1659,MCG+3-6-39,1.7,0.7,38,SBc,14.9
1660,MCG+6-5-93,1,0.7,25,Sc,15.4
1661,MCG+7-5-22,1.4,1.2,,(E),15.5
1662,MCG+2-6-39,1,0.35,153,Sa-b,15.3
1663,MCG+1-6-50,2.1,1,13,Sc,15.1
1664,MCG+1-6-49,2.6,1.4,73,SBb,14.7
1665,MCG+0-6-0,1,1,,DWARF,18
1666,MCG+6-5-96,1.1,1.1,,DISTRBD,16
1667,MCG+6-5-95,1,0.5,55,S IV,16.5
1668,MCG+6-5-94,1.1,1,,PECULR,15.7
1669,MCG+1-6-51,1.1,0.8,173,S,14.5
1670,MCG+1-6-52,2.5,2.5,,DWRF SP,16
1671,MCG+5-6-11,1.1,0.5,98,SB,15.5
1672,MCG+6-5-99,1.2,0.5,20,S,13.2
1673,MCG+6-5-98,1.1,0.25,73,S,15.2
1674,MCG+6-5-100,1.1,0.7,60,Sc,15.1
1675,MCG+6-6-7,1.2,0.6,125,SB,15.5
1676,MCG+6-5-101,2,1,135,SBa/Sb,12.8
1677,MCG+1-6-0,1.2,0.1,135,,18
1678,MCG+1-3-53,2.6,2.1,45,Sc,14.5
1679,MCG+0-6-49,1.5,1.4,,S0-a,14.1
1680,MCG+1-6-54,1.3,0.8,135,S0,14.7
1681,MCG+2-6-0,1,0.2,78,Sc,16.5
1682,MCG+5-6-13,1.2,0.5,107,Sc,14.7
1683,MCG+3-6-0,1,0.1,3,Sb-c,16.5
1684,MCG+3-6-43,1.6,1.6,,SB0,14.8
1685,MCG+6-5-102,1.1,0.25,72,Sa-b,14.9
1686,MCG+8-5-3,1.2,1.2,,,17
1687,MCG+2-6-42,1,0.8,0,S0,15.3
1688,MCG+7-5-24,2.3,2.1,140,SBb,13.2
1689,MCG+2-6-43,1.4,1.1,175,DWARF,16.5
1690,MCG+5-6-0,1.6,0.15,106,S,15.7
1691,MCG+6-5-103,1.8,1.6,,S0,14.6
1692,MCG+7-5-25,1.8,1.7,,Sb-c,16.5
1693,MCG+2-6-44,1.6,1.4,,DWRF SP,17
1694,MCG+1-6-0,1.6,1.6,,,17
1695,MCG+6-5-104,1.8,0.5,149,Sb,14.5
1696,MCG+5-6-15,1.3,1.3,,,15.6
1697,MCG+0-6-52,1.4,0.6,135,Sb,15
1698,MCG+0-6-51,1.3,1.2,,SBa,15.3
1699,MCG+9-4-4,1.5,0.8,76,S0-a,15.1
1700,MCG+3-6-0,1,0.2,130,Sc,15.7
1701,MCG+6-5-105,1.2,1.1,,Sb,15
1702,MCG+2-6-47,1,0.9,,,16
1703,MCG+5-6-0,1.8,1,,DWARF,18
1704,MCG+7-5-26,1.6,0.7,35,Sc,15.5
1705,MCG+1-6-0,1,0.5,,SBb,15.6
1706,MCG+4-6-12,1.2,0.4,154,Sc,14.7
1707,MCG+1-6-55,1.1,0.8,0,SBb,15.5
1708,MCG+1-6-0,1.3,0.8,153,S,16
1709,MCG+1-6-0,1.1,0.6,45,,16
1710,MCG+2-6-48,1,0.9,,SBa,16
1711,MCG+4-6-0,1,0.4,127,DWARF,16.5
1712,MCG+5-6-0,1,1,,,17
1713,MCG+0-6-54,1.2,0.9,20,Sa,14.4
1714,MCG+2-6-0,1.3,0.2,77,,17
1715,MCG+8-5-0,1.2,0.9,148,Sc/SBc,16
1716,MCG+1-6-56,0.9,0.7,,EX CMPT,14.3
1717,MCG+3-6-45,1.1,0.6,73,SBc,15.7
1718,MCG+5-6-16,3.3,1.4,67,E,13
1719,MCG+3-6-46,2.3,1.7,150,Sb,15.4
1720,MCG+1-6-57,0.9,0.6,,PECULR,14.4
1721,MCG+6-5-107,2.3,2.3,,SBb/SBc,14.5
1722,MCG+7-5-0,1,0.8,145,,16.5
1723,MCG+1-6-58,1.3,1,50,Sc,16
1724,MCG+1-6-59,1.2,1.2,,Sc,15.7
1725,MCG+0-6-55,1.1,0.15,84,Sc-IRR,16.5
1726,MCG+5-6-17,1.9,0.4,63,Sb-c,14.6
1727,MCG+0-6-56,1.3,1.3,,Sa,14
1728,MCG+8-5-0,1.8,0.12,37,Sc,17
1729,MCG+5-6-18,1.7,1,35,SBc,15.6
1730,MCG+5-6-0,1.1,0.7,160,SB,16
1731,MCG+3-6-48,1.3,1.1,,E?,15
1732,MCG+3-6-0,1.1,0.1,23,Sc,16.5
1733,MCG+4-6-13,1.7,0.2,128,Sc,15.6
1734,MCG+5-6-0,1,0.15,39,Sa-b,15.7
1735,MCG+6-6-2,1.4,1.1,,E-S0,14
1736,MCG+1-6-61,4.8,3.5,20,Sc,12
1737,MCG+6-6-3,1.5,0.6,38,Sb,14.8
1738,MCG+7-5-30,1.5,0.25,105,Sc,16.5
1739,MCG+4-6-14,1.3,0.25,37,S,14.9
1740,MCG+7-5-0,1,0.9,,DWARF,17
1741,MCG+0-6-57,1,0.3,178,SBb-c,15.1
1742,MCG+2-6-49,1,0.9,,Sc,15.7
1743,MCG+7-5-31,1.3,1.2,,SBb,15.7
1744,MCG+5-6-19,2.3,1.2,92,Sb-c,14.5
1745,MCG+8-5-0,1.4,0.7,92,,16.5
1746,MCG+0-6-58,1.5,1.2,,Sc,15.2
1747,MCG+5-6-20,2,0.35,158,S,14
1748,MCG+0-6-0,1.4,1.3,,,15.6
1749,MCG+3-6-51,1.1,0.3,135,Sa-b,15.7
1750,MCG+5-6-22,1.4,0.4,71,Sa-b,14.6
1751,MCG+3-6-0,1,0.4,23,SBb,16
1752,MCG+4-6-0,1.7,1.7,,Sc,16.5
1753,MCG+5-6-23,1.1,0.3,16,IRR,15.1
1754,MCG+5-6-0,1.3,0.15,42,SB?b-c,15.6
1755,MCG+2-6-51,1.2,0.9,162,Sb-c,16
1756,MCG+0-6-59,1.1,0.4,52,S,15.2
1757,MCG+6-6-6,0.9,0.22,87,S,13.6
1758,MCG+8-5-0,1,0.8,,Sc/SBc,17
1759,MCG+2-6-53,1.1,0.35,4,,13.6
1760,MCG+0-6-60,1.5,1.5,,S0-a,14.2
1761,MCG+2-6-54,1.2,1.2,,DWRF IR,16.5
1762,MCG+2-6-55,1.1,0.3,65,S,15.7
1763,MCG+5-6-24,2.7,0.4,29,Sa,14.8
1764,MCG+2-6-56,1,1,,S0,14.6
1765,MCG+6-6-8,1.2,0.7,46,SB?c-IR,15.4
1766,MCG+2-6-57,1.7,0.6,20,S,16.5
1767,MCG+6-6-9,1.2,1.2,,IRR,14
1768,MCG+2-6-58,2.3,1.8,140,Sc,12.5
1769,MCG+6-6-10,1,0.6,123,Sb/Sc,13.9
1770,MCG+6-6-0,1,0.22,49,S0-a,16.5
1771,MCG+6-6-11,2.2,1.8,,DWRF SP,17
1772,MCG+6-6-0,1.1,0.5,143,,13.7
1773,MCG+2-6-59,1.6,0.3,48,SB,15.3
1774,MCG+1-6-0,1,0.3,63,Sb-c,16
1775,MCG+1-6-62,1.9,1.8,,S,14.2
1776,MCG+6-6-13,1.6,1.3,20,SBb,15.3
1777,MCG+5-6-0,1,0.6,100,SBc,15.7
1778,MCG+6-6-14,1.4,1.1,160,,15.6
1779,MCG+6-6-0,1.1,0.9,40,,17
1780,MCG+7-5-35,2,0.4,158,IRR,15.6
1781,MCG+6-6-15,1.6,1.5,,COMPACT,15
1782,MCG+7-5-37,1.8,0.8,63,S IV,17
1783,MCG+7-5-0,1.5,1.1,,DWARF,17
1784,MCG+6-6-0,1.2,0.7,,IRR,17
1785,MCG+1-6-0,1.4,0.7,150,Sc,16
1786,MCG+6-6-16,1,0.5,13,E,15.6
1787,MCG+6-6-17,1.4,0.5,117,S-IRR,14.7
1788,MCG+6-6-0,1.1,0.9,25,E,16
1789,MCG+3-6-52,1.1,0.6,82,S0,14.9
1790,MCG+7-5-0,1.2,0.9,,,15.4
1791,MCG+5-6-0,1,1,,DWARF,17
1792,MCG+5-6-26,2.6,1.5,0,SBc,14.3
1793,MCG+6-6-0,1.1,0.22,163,Sc,15.7
1794,MCG+0-7-1,1.7,1.7,,SBb,14.6
1795,MCG+6-6-0,1,0.9,,SBc,16.5
1796,MCG+7-5-38,1.6,1.6,,S IV,15.5
1797,MCG+0-7-3,1.3,0.8,135,S0-a,15.2
1798,MCG+6-6-0,1,0.18,21,Sa-b,15.6
1799,MCG+8-5-0,1.3,0.8,23,SBb/Sc,16
1800,MCG+6-6-0,1.6,0.8,160,S,16
1801,MCG+1-7-1,1.2,0.8,50,SBb,15.7
1802,MCG+8-5-4,1.6,1.5,,E,15.6
1803,MCG+1-7-2,2.6,0.6,57,IRR,15.1
1804,MCG+6-6-22,1.7,0.8,95,,15.5
1805,MCG+5-6-0,1,0.22,164,,14.5
1806,MCG+5-6-0,1.2,0.5,15,DWARF,18
1807,MCG+7-5-40,2.5,2.5,,DWARF,16.5
1808,MCG+4-6-17,1.2,1.1,,Sb,14.7
1809,MCG+0-7-5,1.1,0.8,60,S0-a,15.1
1810,MCG+6-6-23,2.1,1.4,50,S(b),13.7
1811,MCG+2-7-2,1.3,0.8,145,Sc,16
1812,MCG+4-6-18,1.1,0.5,20,Sc,14.6
1813,MCG+6-6-24,1.4,0.4,93,SB,15.3
1814,MCG+3-7-2,2.7,1.3,157,Sb/SBc,14
1815,MCG+5-6-28,1.4,1.3,,SB IV,15.7
1816,MCG+5-6-27,1.8,0.8,33,Sa-b,14.8
1817,MCG+2-7-3,2.6,0.4,163,Sc,14.8
1818,MCG+2-7-0,1,0.5,,SB,16.5
1819,MCG+3-7-0,1,1,,DWARF,18
1820,MCG+5-6-29,1.8,0.35,124,Sc,15.1
1821,MCG+1-7-0,1.1,1,,DWARF,17
1822,MCG+3-7-4,1.3,0.2,78,Sc,15.7
1823,MCG+5-6-30,2.9,2.3,55,S0,12.5
1824,MCG+0-7-6,1,0.6,30,S0-a,15.6
1825,MCG+5-6-31,1.3,0.9,130,Sc,15
1826,MCG+6-6-25,1.2,0.35,45,SB,14.6
1827,MCG+7-5-44,1,0.7,0,S-IRR,15.7
1828,MCG+5-6-32,1.4,0.15,122,S,15.5
1829,MCG+6-6-26,1.1,0.8,,IRR+CMP,15.7
1830,MCG+8-5-6,3.2,2.6,105,SB0/SBa,14.8
1831,MCG+7-5-46,14,3,22,Sb,10.8
1832,MCG+7-5-45,1.6,0.9,163,Sa,15.4
1833,MCG+5-6-33,1.6,1.3,,SBc,15.6
1834,MCG+2-7-0,1.5,0.8,124,SB(c),15.3
1835,MCG+5-6-34,2.2,1.2,30,Sc,13.9
1836,MCG+6-6-0,1.1,0.6,170,DWARF,18
1837,MCG+7-6-1,1.2,0.9,25,S0,15.2
1838,MCG+4-6-0,1.3,0.3,169,Sc,16.5
1839,MCG+0-7-8,3,0.4,45,,15.6
1840,MCG+7-6-2,1.8,1.7,,PECULR,14.1
1841,MCG+7-6-3,3,3,,E,15
1842,MCG+7-6-4,2,0.5,170,Sa,13.8
1843,MCG+4-6-20,1.1,0.7,30,S0,15
1844,MCG+4-6-21,1.6,1.3,,,15.7
1845,MCG+8-5-7,1.5,0.8,145,Sa-b,15.7
1846,MCG+5-6-0,1.1,0.8,145,COMPACT,15.5
1847,MCG+0-7-0,1.1,0.2,117,DBL SYS,15.7
1848,MCG+4-6-23,1.2,0.5,22,Sb,15.5
1849,MCG+7-6-5,1.4,0.3,152,S,16
1850,MCG+4-6-0,1.1,0.9,35,DWRF SP,16.5
1851,MCG+8-5-0,1.2,1,5,,17
1852,MCG+4-6-24,1.5,1,130,E,15
1853,MCG+5-6-0,1.2,0.1,160,Sc,17
1854,MCG+7-6-7,1.9,0.5,45,S,16.5
1855,MCG+7-6-8,1.5,0.7,97,SBa,15.1
1856,MCG+5-6-38,2.2,0.35,123,Sc,14.9
1857,MCG+5-6-37,2.4,0.7,44,,15.3
1858,MCG+7-6-10,1.7,1.3,,SB,15.7
1859,MCG+7-6-9,1.7,1.1,47,COMPACT,14.3
1860,MCG+4-6-25,1.5,0.9,30,SBb,14.7
1861,MCG+5-6-0,1.1,0.7,90,DWRF IR,17
1862,MCG+0-7-9,2.3,1.8,10,Sc,14
1863,MCG+0-7-10,1.1,1.1,,Sc,15.3
1864,MCG+6-6-0,1.4,0.7,88,Sb,15.7
1865,MCG+6-6-28,3.5,2.8,80,DWRF SP,16.5
1866,MCG+7-6-11,1.1,0.6,30,SBa,14.9
1867,MCG+8-5-0,2.1,0.3,57,Sc,15.5
1868,MCG+7-6-12,2.1,2,,SBa,14.4
1869,MCG+8-5-8,1,0.15,151,Sa-b,15.7
1870,MCG+3-7-0,1.5,0.2,24,S,18
1871,MCG+4-6-27,1,0.7,37,S,14.9
1872,MCG+7-6-13,0.9,0.9,,E,14.5
1873,MCG+3-7-9,1,1,,,16
1874,MCG+7-6-0,1.4,1,,,17
1875,MCG+7-6-14,2,2,,E,14.5
1876,MCG+0-7-0,1.1,0.9,,S,16.5
1877,MCG+6-6-30,1.6,1.2,,E,15
1878,MCG+7-6-16,1.7,0.9,115,E,14
1879,MCG+2-7-6,1.3,1.2,,Sc,15.6
1880,MCG+3-7-10,1.1,0.4,138,SB,15.3
1881,MCG+4-6-30,1,0.9,,Sb+COMP,14.8
1882,MCG+6-6-31,1.5,1.3,,Sc,14.9
1883,MCG+2-7-7,2.5,0.7,157,,15.7
1884,MCG+6-6-32,1.5,1.4,,SBa,15.7
1885,MCG+4-6-35,1,0.9,,SBb,15.6
1886,MCG+6-6-33,4.5,2.3,35,Sb,13.1
1887,MCG+7-6-17,2.1,1.4,117,Sc,13.9
1888,MCG+3-7-11,3.6,2.1,157,Sc,14.3
1889,MCG+5-6-40,1.2,1,,SB0,15
1890,MCG+5-6-39,2.5,1.3,55,Sa-b,14.5
1891,MCG+4-6-38,1.1,1.1,,E,15.5
1892,MCG+4-6-37,1.3,1.3,,SBb,15.3
1893,MCG+8-5-9,1.5,1.1,45,SB0/SBa,15.5
1894,MCG+4-6-39,1.3,0.25,138,Sa-b,15.5
1895,MCG+5-6-0,1.5,1.1,125,SBc,15.7
1896,MCG+5-6-41,1.5,1,5,S0,14.6
1897,MCG+2-7-8,1.1,0.9,40,Sc,16
1898,MCG+4-6-0,1.5,0.3,50,Sc,16.5
1899,MCG+4-6-40,1.3,1.2,,DISTRBD,15
1900,MCG+6-6-35,1.5,0.5,55,Sa-b,16
1901,MCG+0-7-11,2.5,1.3,36,SBb,13.9
1902,MCG+5-6-43,1.2,0.6,132,Sc,16.5
1903,MCG+5-6-42,1,0.2,75,Sb,15.7
1904,MCG+6-6-0,1.1,0.2,117,Sb-c,16
1905,MCG+0-7-12,1,0.9,,S0,15.6
1906,MCG+4-6-0,1.4,0.2,152,Sb,16.5
1907,MCG+0-7-13,1.5,1.3,,E,14.7
1908,MCG+2-7-9,1.3,1.3,,SBc,14.5
1909,MCG+5-6-44,1.2,0.7,132,Sc,15.4
1910,MCG+6-6-36,2.3,0.6,175,S,14.8
1911,MCG+0-7-14,1,0.1,131,Sc,16.5
1912,MCG+3-7-12,2.3,1.3,53,S0,13.8
1913,MCG+5-6-45,13,8,115,Sc/SBc,10.5
1914,MCG+7-6-0,1.2,1.2,,(E),15.2
1915,MCG+7-6-22,0.9,0.6,95,S(b),14.4
1916,MCG+8-5-10,1.1,0.6,5,E,16
1917,MCG+4-6-45,1,0.7,105,SBb,15.5
1918,MCG+4-6-46,1.3,0.7,118,SBa-b,14.7
1919,MCG+6-6-38,1.6,1.1,45,SBb,15
1920,MCG+8-5-11,1.9,1.3,10,SBb,15.6
1921,MCG+4-6-51,1.1,1.1,,SBb,14.6
1922,MCG+5-6-46,2.3,1.8,,S,16
1923,MCG+0-7-15,1.1,0.8,,S-IRR,17
1924,MCG+5-6-47,1.9,0.25,3,Sc,15.4
1925,MCG+6-6-0,1.1,0.4,48,DBL SYS,16.5
1926,MCG+0-7-16,1.8,1.6,,S0,14.4
1927,MCG+7-6-0,1.1,0.1,78,,17
1928,MCG+7-6-0,1.5,0.3,113,S,16.5
1929,MCG+0-7-17,5.6,4.5,135,SB0,11.3
1930,MCG+9-5-1,2.3,2.3,,SB0,15.2
1931,MCG+3-7-14,1.8,1.7,,Sa,13.7
1932,MCG+5-6-48,2,1.8,,E,15.5
1933,MCG+6-6-39,1.4,1,85,S,16
1934,MCG+0-7-18,1.9,0.35,112,Sb-c,15.5
1935,MCG+5-6-49,4.5,1.3,73,Sb,13.9
1936,MCG+3-7-16,1.4,0.6,30,SBb,14.8
1937,MCG+3-7-15,1.9,1.2,155,Sc,13.9
1938,MCG+4-6-54,1.5,0.35,154,Sb-c,15
1939,MCG+4-6-53,1.2,0.8,65,SBa,14.9
1940,MCG+5-6-0,1.1,0.35,101,S0,16.5
1941,MCG+6-6-40,1.6,1.6,,,16
1942,MCG+6-6-0,1,0.12,17,Sb,16.5
1943,MCG+8-5-12,1.3,0.4,34,S,15
1944,MCG+5-6-0,1.5,1,100,DWRF SP,17
1945,MCG+0-7-20,2.4,0.9,12,Sc-IRR,14.4
1946,MCG+2-7-0,1.9,0.2,137,Sc,16
1947,MCG+3-7-17,1.6,1.2,100,E,13.8
1948,MCG+6-6-41,1,0.4,114,Sa-b,15.2
1949,MCG+0-7-0,1,1,,DWARF,18
1950,MCG+4-6-56,1.1,0.7,145,,15.7
1951,MCG+6-6-0,1.2,1.1,,E,16
1952,MCG+7-6-0,1.2,1,0,Sc,16.5
1953,MCG+7-6-0,1.2,1,,S,16.5
1954,MCG+0-7-22,3.5,2.6,170,Sc,13.4
1955,MCG+4-6-55,1.6,0.7,165,S,15.4
1956,MCG+8-5-13,2.2,1.1,35,,15.5
1957,MCG+8-5-0,1.7,0.2,175,Sc,15.7
1958,MCG+5-6-0,1.5,0.3,18,Sc,15.7
1959,MCG+6-6-0,1.2,0.8,45,DWARF,18
1960,MCG+6-6-44,1.1,0.5,5,,15.5
1961,MCG+7-6-24,1.1,0.6,117,SB?c,15
1962,MCG+0-7-24,1.4,1,105,Sc,14.6
1963,MCG+5-6-51,1.3,0.9,65,Sa/SBb,14.5
1964,MCG+5-6-50,1.7,1.2,20,S0,13.4
1965,MCG+3-7-18,1.7,0.4,92,S,15.7
1966,MCG+2-7-11,1.6,1.1,40,Sb,14.9
1967,MCG+7-6-0,1,0.2,122,,16.5
1968,MCG+5-6-0,1.5,1,80,DWARF,17
1969,MCG+3-7-0,1,1,,DWARF,18
1970,MCG+4-6-59,2.2,0.3,22,Sc,15.3
1971,MCG+5-6-52,1.4,1.1,,,14.9
1972,MCG+6-6-0,1.6,1.6,,(E),15.7
1973,MCG+1-7-0,1.1,1,,,16
1974,MCG+2-7-13,1.2,0.6,42,Sa,15.7
1975,MCG+5-6-0,1.3,0.2,143,S,15.3
1976,MCG+6-6-46,1.7,0.8,113,Sb,15
1977,MCG+8-5-0,1.2,0.9,165,Sb/SBc,16
1978,MCG+0-7-25,1.1,0.8,160,(S0),15
1979,MCG+7-6-26,1.5,1,65,(S0),14.5
1980,MCG+5-6-54,1.1,0.4,147,S,14.5
1981,MCG+0-7-26,1.7,1.5,,DWARF,17
1982,MCG+1-7-6,1.2,0.9,,IRR,16.5
1983,MCG+6-6-48,3.6,2.3,145,S,12
1984,MCG+7-6-0,1.2,0.08,129,Sc,16.5
1985,MCG+14-2-10,1,0.6,165,SB,16.5
1986,MCG+0-7-27,3.4,1,19,Sa-b,13
1987,MCG+7-6-28,1,0.9,,E?,15.7
1988,MCG+7-6-27,1.1,0.4,123,Sa-b,14.7
1989,MCG+7-6-0,1.6,1.6,,S,16
1990,MCG+4-7-0,1.3,0.15,37,PECULR,15.7
1991,MCG+5-7-1,1.5,1.5,,E,14.5
1992,MCG+7-6-0,1.1,1,,DWARF,18
1993,MCG+6-6-49,2.4,0.6,140,Sb,14.3
1994,MCG+0-7-28,1.7,1.2,155,S0,14.2
1995,MCG+0-7-30,1.7,0.9,62,Sc,14.6
1996,MCG+4-7-4,1.1,0.9,50,SBb,15
1997,MCG+7-6-29,1.3,0.25,73,Sb,15.4
1998,MCG+0-7-32,1.3,0.8,143,Sc,16
1999,MCG+3-7-21,3.1,0.5,96,Sc,15.1
2000,MCG+1-7-0,1.4,1.2,,,16.5
2001,MCG+7-6-30,1.6,1.1,35,Sa-b,14.6
2002,MCG+6-6-51,2.6,1.5,65,Sc/IRR,12.5
2003,MCG+6-6-50,1.1,0.5,140,S,15
2004,MCG+0-7-36,1.4,0.9,95,SBc,14.8
2005,MCG+0-7-35,2.3,2.3,,(E),14.8
2006,MCG+7-6-31,1.1,1.1,,E,15.7
2007,MCG+2-7-0,1.1,1.1,,SB0,15.3
2008,MCG+5-7-2,1,0.9,,,16.5
2009,MCG+0-7-38,1,0.5,120,S,16
2010,MCG+0-7-37,1.7,1.1,85,SBb,14.3
2011,MCG+5-7-3,1.7,0.8,110,Sb,15.6
