ngcic
NGC 94      -1  |   GALXY   |   AND |   0   22  13.6    |   +   22  29  0   |   14.6    |   11.7    |   0.40    |   0.2 |   30  |   S0  |   0.019604    |   PGC1423 ,   CGCG479-17  ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 94      -2  |   GALXY   |   AND |   0   22  13.8    |   +   22  28  26  |   15.5    |   12.6    |   0.40    |   0.2 |   150 |   S0  |   0.019523    |   PGC1670567  ,   NPM1G+22.0020   ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 95          |   GALXY   |   PSC |   0   22  13.6    |   +   10  29  31  |   12.5    |   13.2    |   1.50    |   1.1 |   90  |   SBc/P   |   0.017946    |   PGC1426 ,   UGC214  ,   MCG2-2-3    ,   CGCG434-3   ,   IRAS00196+1012  ,       ,       ,       ,       ,       ,       ,   
NGC 96          |   GALXY   |   AND |   0   22  17.8    |   +   22  32  48  |   14.6    |   13.4    |   0.60    |   0.6 |       |   S0  |   0.020631    |   PGC1429 ,   MCG4-2-14   ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 97          |   GALXY   |   AND |   0   22  30.0    |   +   29  44  44  |   12.3    |   12.9    |   1.30    |   1.3 |       |   E0  |   0.015898    |   PGC1442 ,   UGC216  ,   MCG5-2-7    ,   CGCG500-9   ,       ,       ,       ,       ,       ,       ,       ,   
NGC 98          |   GALXY   |   PHE |   0   22  49.3    |   -   45  16  6   |   12.7    |   13.4    |   1.60    |   1.3 |   0   |   SBbc    |   0.020599    |   PGC1463 ,   ESO242-5    ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 99          |   GALXY   |   PSC |   0   23  59.6    |   +   15  46  12  |   13.7    |   14.1    |   1.00    |   0.9 |   42  |   Sc/P    |   0.017705    |   PGC1523 ,   UGC230  ,   MCG2-2-6    ,   CGCG434-6   ,   CGCG457-11  ,   IRAS00214+1529  ,       ,       ,       ,       ,       ,   
NGC 100         |   GALXY   |   PSC |   0   24  2.6 |   +   16  29  11  |   13.3    |   14.6    |   4.20    |   0.5 |   56  |   Sc  |   0.002805    |   PGC1525 ,   UGC231  ,   MCG3-2-9    ,   CGCG457-12  ,   FGC42   ,       ,       ,       ,       ,       ,       ,   
NGC 101         |   GALXY   |   SCL |   0   23  54.5    |   -   32  32  11  |   12.8    |   14.3    |   2.10    |   2.0 |   89  |   SBc |   0.011284    |   PGC1518 ,   ESO350-14   ,   MCG-5-2-3   ,   IRAS00214-3248  ,       ,       ,       ,       ,       ,       ,       ,   
NGC 102         |   GALXY   |   CET |   0   24  36.5    |   -   13  57  22  |   13.5    |   13.0    |   1.00    |   0.7 |   140 |   SB0-a   |   0.024450    |   PGC1542 ,   MCG-2-2-11  ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 103         |   OPNCL   |   CAS |   0   25  17.3    |   +   61  19  19  |   9.8 |       |   5.00    |       |       |   II2p    |       |       ,   OCL291  ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 104         |   GLOCL   |   TUC |   0   24  5.2 |   -   72  4   49  |   4.0 |       |   50.00   |       |       |   III |       |       ,   GCL1    ,   ESO50-SC9   ,   47Tuc   ,       ,       ,       ,       ,       ,       ,       ,   
NGC 105         |   GALXY   |   PSC |   0   25  16.9    |   +   12  53  1   |   13.2    |   12.8    |   1.10    |   0.7 |   167 |   Sab |   0.017122    |   PGC1583 ,   UGC241  ,   MCG2-2-8    ,   CGCG434-9   ,   IRAS00226+1236  ,       ,       ,       ,       ,       ,       ,   
NGC 106         |   GALXY   |   PSC |   0   24  43.7    |   -   5   8   56  |   13.7    |   13.0    |   0.90    |   0.7 |   100 |   Scd |   0.020211    |   PGC1551 ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 107         |   GALXY   |   CET |   0   25  42.1    |   -   8   17  0   |   14.2    |   13.3    |   0.90    |   0.6 |   142 |   Sbc |   0.020978    |   PGC1606 ,   MCG-2-2-14  ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 108         |   GALXY   |   AND |   0   25  59.7    |   +   29  12  43  |   12.1    |   13.5    |   2.30    |   1.8 |   153 |   SB0-a   |   0.015801    |   PGC1619 ,   UGC246  ,   MCG5-2-12   ,   CGCG500-20  ,       ,       ,       ,       ,       ,       ,       ,   
NGC 109         |   GALXY   |   AND |   0   26  14.6    |   +   21  48  28  |   13.7    |   13.8    |   1.10    |   1.0 |   77  |   SBa |   0.018206    |   PGC1633 ,   UGC251  ,   MCG4-2-20   ,   CGCG479-31  ,   KCPG8B  ,   NPM1G+21.0018   ,       ,       ,       ,       ,       ,   
NGC 110         |   OPNCL   |   CAS |   0   27  25.4    |   +   71  23  26  |       |       |   19.00   |       |       |   IV1p    |       |       ,   OCL300  ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 111         |   NONEX   |   CET |   0   26  38.3    |   -   2   37  30  |       |       |       |       |       |   NF  |       |       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 112         |   GALXY   |   AND |   0   26  48.8    |   +   31  42  10  |   13.6    |   12.7    |   1.00    |   0.5 |   108 |   Sc  |   0.020968    |   PGC1654 ,   UGC255  ,   MCG5-2-13   ,   CGCG500-21  ,   KAZ24   ,   IRAS00241+3125  ,       ,       ,       ,       ,       ,   
NGC 113         |   GALXY   |   CET |   0   26  54.7    |   -   2   30  2   |   13.1    |   13.5    |   1.40    |   1.0 |   135 |   E-S0    |   0.014870    |   PGC1656 ,   MCG-1-2-16  ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 114         |   GALXY   |   CET |   0   26  58.2    |   -   1   47  9   |   13.8    |   13.3    |   0.80    |   0.7 |   165 |   SB0 |   0.013873    |   PGC1660 ,   UGC259  ,   MCG0-2-27   ,   MK946   ,   KUG0024-020A    ,   CGCG383-14  ,   NPM1G-02.0005   ,       ,       ,       ,       ,   
NGC 115         |   GALXY   |   SCL |   0   26  46.0    |   -   33  40  34  |   13.1    |   13.5    |   1.90    |   0.9 |   127 |   SBbc    |   0.006089    |   PGC1651 ,   ESO350-17   ,   MCG-6-2-6   ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 116         |   NONEX   |   CET |   0   27  9.0 |   -   7   56  18  |       |       |       |       |       |   NF  |       |       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 117         |   GALXY   |   CET |   0   27  10.9    |   +   1   20  3   |   14.3    |   13.3    |   0.70    |   0.4 |   100 |   S0-a    |   0.017889    |   PGC1674 ,   MCG0-2-29   ,   CGCG383-15  ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 118         |   GALXY   |   CET |   0   27  16.1    |   -   1   46  47  |   13.6    |   12.3    |   0.70    |   0.5 |   40  |   C   |   0.037526    |   PGC1678 ,   UGC264  ,   MCG0-2-32   ,   MK947   ,   IRAS00247-0203  ,   KUG0024-020B    ,   UM244   ,   CGCG383-16  ,   3ZW9    ,   NPM1G-02.0006   ,       ,   
NGC 119         |   GALXY   |   PHE |   0   26  57.6    |   -   56  58  40  |   13.0    |   12.9    |   1.00    |   1.0 |       |   S0/P    |   0.024784    |   PGC1659 ,   ESO150-8    ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 120         |   GALXY   |   CET |   0   27  30.1    |   -   1   30  49  |   13.4    |   13.0    |   1.50    |   0.6 |   73  |   SB0 |   0.013289    |   PGC1693 ,   UGC267  ,   MCG0-2-33   ,   CGCG383-17  ,       ,       ,       ,       ,       ,       ,       ,   
NGC 121         |   GLOCL   |   TUC |   0   26  47.1    |   -   71  32  12  |   11.2    |       |   1.50    |       |       |   GCL |       |       ,   ESO50-SC12  ,   inSMC   ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 122         |   STARS   |   CET |   0   27  38.3    |   -   1   38  24  |       |       |       |       |       |   *   |       |       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 123         |   STARS   |   CET |   0   27  36.2    |   -   1   35  58  |       |       |       |       |       |   *   |       |       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 124         |   GALXY   |   CET |   0   27  52.3    |   -   1   48  37  |   13.0    |   12.9    |   1.40    |   0.8 |   168 |   Sc  |   0.013543    |   PGC1715 ,   UGC271  ,   MCG0-2-38   ,   CGCG383-18  ,   IRAS00253-0205  ,       ,       ,       ,       ,       ,       ,   
NGC 125         |   GALXY   |   PSC |   0   28  50.3    |   +   2   50  19  |   12.1    |   13.0    |   1.80    |   1.6 |   85  |   S0-a    |   0.017699    |   PGC1772 ,   UGC286  ,   MCG0-2-48   ,   CGCG383-27  ,       ,       ,       ,       ,       ,       ,       ,   
NGC 126         |   GALXY   |   PSC |   0   29  8.1 |   +   2   48  40  |   14.2    |   12.7    |   0.80    |   0.4 |   110 |   SB0 |   0.013499    |   PGC1784 ,   MCG0-2-49   ,   CGCG383-28  ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 127         |   GALXY   |   PSC |   0   29  12.3    |   +   2   52  24  |   14.8    |   13.7    |   0.80    |   0.5 |   70  |   S0  |   0.013656    |   PGC1787 ,   MCG0-2-50   ,   CGCG383-29  ,   NPM1G+02.0013   ,   IRAS00266+0235  ,       ,       ,       ,       ,       ,       ,   
NGC 128         |   GALXY   |   PSC |   0   29  14.9    |   +   2   51  54  |   11.8    |   12.7    |   2.50    |   0.7 |   1   |   S0/P    |   0.014146    |   PGC1791 ,   UGC292  ,   MCG0-2-51   ,   CGCG383-29  ,       ,       ,       ,       ,       ,       ,       ,   
NGC 129         |   OPNCL   |   CAS |   0   29  58.0    |   +   60  12  42  |   6.5 |       |   12.00   |       |       |   IV2p    |       |       ,   OCL294  ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 130         |   GALXY   |   PSC |   0   29  18.6    |   +   2   52  16  |   14.4    |   13.1    |   0.70    |   0.4 |   52  |   E-S0    |   0.014787    |   PGC1794 ,   MCG0-2-52   ,   CGCG383-29  ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 131         |   GALXY   |   SCL |   0   29  38.1    |   -   33  15  37  |   13.2    |   13.1    |   1.80    |   0.6 |   63  |   SBb |   0.004703    |   PGC1813 ,   ESO350-21   ,   MCG-6-2-10  ,   IRAS00271-3332  ,       ,       ,       ,       ,       ,       ,       ,   
NGC 132         |   GALXY   |   CET |   0   30  10.6    |   +   2   5   35  |   12.6    |   13.6    |   1.90    |   1.5 |   49  |   SBbc    |   0.017895    |   PGC1844 ,   UGC301  ,   MCG0-2-63   ,   CGCG383-32  ,   KUG0027+018 ,   IRAS00276+0149  ,       ,       ,       ,       ,       ,   
NGC 133         |   OPNCL   |   CAS |   0   31  18.0    |   +   63  21  6   |   9.4 |       |   3.00    |       |       |   IV1p    |       |       ,   OCL296  ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 134         |   GALXY   |   SCL |   0   30  21.8    |   -   33  14  42  |   10.4    |   13.3    |   8.40    |   1.8 |   50  |   SBbc    |   0.005277    |   PGC1851 ,   ESO350-23   ,   MCG-6-2-12  ,   AM0027-333  ,   IRAS00278-3331  ,       ,       ,       ,       ,       ,       ,   
NGC 135         |   GALXY   |   CET |   0   31  45.9    |   -   13  20  16  |   15.1    |   13.4    |   0.50    |   0.5 |       |   S   |   0.023987    |   PGC138192   ,   IC26    ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 136         |   OPNCL   |   CAS |   0   31  30.7    |   +   61  30  33  |       |       |   1.50    |       |       |   II2p    |       |       ,   OCL295  ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 137         |   GALXY   |   PSC |   0   30  58.1    |   +   10  12  31  |   12.8    |   13.2    |   1.20    |   1.2 |       |   S0  |   0.017599    |   PGC1888 ,   UGC309  ,   MCG2-2-17   ,   CGCG434-19  ,   KARA25  ,       ,       ,       ,       ,       ,       ,   
NGC 138         |   GALXY   |   PSC |   0   30  59.2    |   +   5   9   35  |   13.7    |   13.3    |   1.30    |   0.6 |   175 |   Sa  |   0.039674    |   PGC1889 ,   UGC308  ,   MCG1-2-16   ,   CGCG409-23  ,       ,       ,       ,       ,       ,       ,       ,   
NGC 139         |   GALXY   |   PSC |   0   31  6.5 |   +   5   4   42  |   14.4    |   13.3    |   0.80    |   0.5 |   171 |   SBab    |   0.040671    |   PGC1900 ,   CGCG409-22  ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 140         |   GALXY   |   AND |   0   31  20.4    |   +   30  47  31  |   13.2    |   13.8    |   1.50    |   1.2 |   54  |   Scd |   0.021458    |   PGC1916 ,   UGC311  ,   MCG5-2-21   ,   CGCG500-38  ,   IRAS00287+3031  ,       ,       ,       ,       ,       ,       ,   
NGC 141         |   GALXY   |   PSC |   0   31  17.6    |   +   5   10  46  |   14.5    |   13.6    |   0.80    |   0.6 |   90  |   S/P |   0.039227    |   PGC1918 ,   CGCG409-27  ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 142         |   GALXY   |   CET |   0   31  7.9 |   -   22  37  10  |   13.8    |   13.2    |   1.10    |   0.6 |   101 |   SBb |   0.026735    |   PGC1901 ,   ESO473-21   ,   MCG-4-2-14  ,   AM0028-225  ,   IRAS00286-2253  ,       ,       ,       ,       ,       ,       ,   
NGC 143         |   GALXY   |   CET |   0   31  15.5    |   -   22  33  36  |   14.4    |   13.0    |   1.00    |   0.2 |   20  |   SBb |   0.026849    |   PGC1911 ,   ESO473-22   ,   MCG-4-2-15  ,   AM0028-225  ,       ,       ,       ,       ,       ,       ,       ,   
NGC 144         |   GALXY   |   CET |   0   31  20.7    |   -   22  38  46  |   13.8    |   13.1    |   0.80    |   0.8 |       |   Sc  |   0.027209    |   PGC1917 ,   ESO473-23   ,   MCG-4-2-16  ,   AM0028-225  ,       ,       ,       ,       ,       ,       ,       ,   
NGC 145         |   GALXY   |   CET |   0   31  45.6    |   -   5   9   14  |   12.7    |   13.5    |   1.80    |   1.5 |   57  |   SBdm    |   0.013804    |   PGC1941 ,   MCG-1-2-27  ,   Arp19   ,   IRAS00292-0525  ,       ,       ,       ,       ,       ,       ,       ,   
NGC 146         |   OPNCL   |   CAS |   0   33  3.0 |   +   63  18  6   |   9.1 |       |   5.00    |       |       |   IV3p    |       |       ,   OCL299  ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 147         |   GALXY   |   CAS |   0   33  11.7    |   +   48  30  26  |   9.5 |   14.5    |   13.20   |   7.8 |   25  |   E5/P    |   -0.000644   |   PGC2004 ,   UGC326  ,   MCG8-2-5    ,   DDO3    ,   CGCG550-6   ,       ,       ,       ,       ,       ,       ,   
NGC 148         |   GALXY   |   SCL |   0   34  15.4    |   -   31  47  10  |   12.2    |   12.5    |   2.00    |   0.8 |   90  |   S0  |   0.005057    |   PGC2053 ,   ESO410-20   ,   MCG-5-2-17  ,   AM0031-320  ,       ,       ,       ,       ,       ,       ,       ,   
NGC 149         |   GALXY   |   AND |   0   33  50.2    |   +   30  43  25  |   13.7    |   13.4    |   1.20    |   0.7 |   155 |   S0  |   0.016155    |   PGC2028 ,   UGC332  ,   MCG5-2-24   ,   CGCG500-44  ,       ,       ,       ,       ,       ,       ,       ,   
NGC 150         |   GALXY   |   SCL |   0   34  15.7    |   -   27  48  18  |   11.4    |   13.3    |   3.90    |   1.9 |   118 |   SBb |   0.005284    |   PGC2052 ,   ESO410-19   ,   MCG-5-2-18  ,   UGCA7   ,   AM0031-280  ,   IRAS00317-2804  ,       ,       ,       ,       ,       ,   
NGC 151         |   GALXY   |   CET |   0   34  2.8 |   -   9   42  18  |   11.6    |   13.4    |   3.80    |   1.6 |   75  |   SBbc    |   0.012499    |   PGC2035 ,   NGC153  ,   MCG-2-2-54  ,   IRAS00315-0958  ,       ,       ,       ,       ,       ,       ,       ,   
NGC 152         |   OPNCL   |   TUC |   0   32  56.9    |   -   73  6   58  |       |       |   1.70    |       |       |   OCL |       |       ,   ESO28-SC24  ,   inSMC   ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 153         |   NONEX   |   CET |   0   34  2.8 |   -   9   42  18  |   11.6    |   13.4    |   3.80    |   1.6 |   75  |   SBbc    |   0.012499    |   PGC2035 ,   NGC151  ,   MCG-2-2-54  ,   IRAS00315-0958  ,       ,       ,       ,       ,       ,       ,       ,   
NGC 154         |   GALXY   |   CET |   0   34  19.4    |   -   12  39  21  |   14.0    |   14.1    |   1.10    |   0.9 |   80  |   E?  |   0.026785    |   PGC2058 ,   MCG-2-2-53  ,   NPM1G-12.0023   ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 155         |   GALXY   |   CET |   0   34  40.0    |   -   10  45  58  |   13.3    |   14.0    |   1.70    |   1.3 |   175 |   S0  |   0.020714    |   PGC2076 ,   MCG-2-2-55  ,   NPM1G-11.0022   ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 156         |   STARS   |   CET |   0   34  35.8    |   -   8   20  22  |       |       |       |       |       |   *2  |       |       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 157         |   GALXY   |   CET |   0   34  46.4    |   -   8   23  46  |   10.4    |   12.9    |   3.50    |   2.4 |   36  |   SBbc    |   0.005510    |   PGC2081 ,   MCG-2-2-56  ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 158         |   STARS   |   CET |   0   35  5.5 |   -   8   20  42  |       |       |       |       |       |   *2  |       |       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 159         |   GALXY   |   PHE |   0   34  35.4    |   -   55  47  23  |   13.7    |   13.1    |   1.40    |   0.4 |   95  |   SB0-a   |   0.027976    |   PGC2073 ,   ESO150-11   ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 160         |   GALXY   |   AND |   0   36  4.1 |   +   23  57  29  |   12.7    |   14.3    |   2.30    |   1.2 |   45  |   S0-a    |   0.017525    |   PGC2154 ,   UGC356  ,   MCG4-2-33   ,   CGCG479-43  ,   nearSAO74134    ,       ,       ,       ,       ,       ,       ,   
NGC 161         |   GALXY   |   CET |   0   35  33.9    |   -   2   50  54  |   13.4    |   13.3    |   1.30    |   0.8 |   27  |   S0  |   0.020311    |   PGC2131 ,   MCG-1-2-36  ,   NPM1G-03.0032   ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 162         |   STARS   |   AND |   0   36  9.2 |   +   23  57  44  |       |       |       |       |       |   *   |       |       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
